ID,Length_overall,Length_ave,Price_ave,Price_overall,Category,Review,Review_ave,Completion,Minutes_listened,Support_requests,Interaction_Freq,Repurchase
4061.0,1188.0,1188.0,7.68,7.68,Tourism,0,8.91,0.0,0.0,0,0.0,1
4180.0,1188.0,1188.0,7.68,7.68,Tourism,0,8.91,0.0,0.0,0,0.0,1
4214.0,1188.0,1188.0,5.69,5.69,Tourism,0,8.91,0.43,510.84,0,15.0,1
3594.0,2160.0,2160.0,5.69,5.69,Tourism,0,8.91,0.33,712.8,0,184.0,1
2704.0,2160.0,2160.0,5.69,5.69,Tourism,0,8.91,0.27,583.2,0,198.0,1
2539.0,2160.0,2160.0,5.69,5.69,Tourism,0,8.91,0.24,518.4,0,91.0,1
4136.0,2160.0,2160.0,5.69,5.69,Tourism,0,8.91,0.2,432.0,0,234.0,1
2508.0,2160.0,2160.0,5.69,5.69,Tourism,0,8.91,0.0,0.0,0,21.0,1
2577.0,1620.0,1620.0,5.69,5.69,Tourism,0,8.91,0.0,0.0,0,5.0,1
3304.0,2160.0,2160.0,5.69,5.69,Tourism,0,8.91,0.0,0.0,0,0.0,1
2155.0,1188.0,1188.0,7.69,7.69,Tourism,0,8.91,0.0,0.0,0,78.0,1
3247.0,2160.0,2160.0,7.69,7.69,Tourism,0,8.91,0.0,0.0,0,0.0,1
4374.0,1620.0,1620.0,7.69,7.69,Tourism,0,8.91,0.0,0.0,0,0.0,1
4392.0,648.0,648.0,10.69,10.69,Tourism,0,8.91,0.0,0.0,0,170.0,1
2760.0,648.0,648.0,6.7,6.7,Tourism,0,8.91,0.0,0.0,0,0.0,1
2793.0,1620.0,1620.0,6.7,6.7,Tourism,0,8.91,0.0,0.0,0,0.0,1
4109.0,1188.0,1188.0,6.7,6.7,Tourism,0,8.91,0.0,0.0,0,0.0,1
4208.0,1188.0,1188.0,6.7,6.7,Tourism,0,8.91,0.0,0.0,0,0.0,1
4475.0,2160.0,2160.0,6.7,6.7,Tourism,0,8.91,0.0,0.0,0,0.0,1
3850.0,2160.0,2160.0,6.71,6.71,Tourism,0,8.91,0.32,691.2,0,37.0,1
2471.0,2160.0,2160.0,6.71,6.71,Tourism,0,8.91,0.0,0.0,0,1.0,1
3099.0,2160.0,2160.0,6.71,6.71,Tourism,0,8.91,0.0,0.0,0,0.0,1
4189.0,1620.0,1620.0,6.71,6.71,Tourism,0,8.91,0.0,0.0,0,0.0,1
3181.0,2160.0,2160.0,9.71,9.71,Tourism,1,6.0,0.06,129.6,0,0.0,1
4162.0,2160.0,2160.0,9.71,9.71,Tourism,0,8.91,0.0,0.0,0,0.0,1
3122.0,2160.0,2160.0,6.72,6.72,Tourism,1,8.0,0.79,1706.4,0,271.0,1
3126.0,2160.0,2160.0,6.72,6.72,Tourism,0,8.91,0.13,280.8,0,192.0,1
2734.0,2160.0,2160.0,6.72,6.72,Tourism,0,8.91,0.0,0.0,0,0.0,1
2518.0,1188.0,1188.0,5.74,5.74,Tourism,1,6.0,0.89,1057.32,1,57.0,1
3578.0,540.0,540.0,5.74,5.74,Tourism,0,8.91,0.64,345.6,0,3.0,1
2402.0,2160.0,2160.0,5.74,5.74,Tourism,1,6.0,0.46,993.6,0,115.0,1
3297.0,2160.0,2160.0,5.74,5.74,Tourism,0,8.91,0.26,561.6,0,16.0,1
4166.0,2160.0,2160.0,5.74,5.74,Tourism,0,8.91,0.13,280.8,0,49.0,1
1843.0,2160.0,2160.0,5.74,5.74,Tourism,0,8.91,0.06,129.6,0,26.0,1
3579.0,2160.0,2160.0,5.74,5.74,Tourism,0,8.91,0.04,86.4,0,0.0,1
3565.0,2160.0,2160.0,5.74,5.74,Tourism,0,8.91,0.02,43.2,0,69.0,1
2997.0,2160.0,2160.0,5.74,5.74,Tourism,0,8.91,0.0,0.0,0,0.0,1
3606.0,1620.0,1620.0,5.74,5.74,Tourism,0,8.91,0.0,0.0,0,0.0,1
3862.0,1620.0,1620.0,5.74,5.74,Tourism,0,8.91,0.0,0.0,0,0.0,1
4386.0,2160.0,2160.0,5.74,5.74,Tourism,0,8.91,0.0,0.0,0,145.0,1
1905.0,1620.0,1620.0,7.74,7.74,Tourism,1,8.0,0.42,680.4,0,352.0,1
4207.0,1620.0,1620.0,8.74,8.74,Tourism,0,8.91,0.48,777.6,0,158.0,1
3379.0,2160.0,2160.0,6.75,6.75,Tourism,1,10.0,0.25,540.0,0,10.0,1
3714.0,2160.0,2160.0,6.75,6.75,Tourism,0,8.91,0.2,432.0,0,65.0,1
2645.0,1620.0,1620.0,6.75,6.75,Tourism,0,8.91,0.14,226.8,0,48.0,1
3743.0,1188.0,1188.0,6.75,6.75,Tourism,0,8.91,0.07,83.16,0,8.0,1
4389.0,1188.0,1188.0,6.75,6.75,Tourism,0,8.91,0.03,35.64,0,62.0,1
1919.0,1188.0,1188.0,6.75,6.75,Tourism,0,8.91,0.0,0.0,0,0.0,1
2906.0,1188.0,1188.0,6.75,6.75,Tourism,0,8.91,0.0,0.0,0,0.0,1
4354.0,2160.0,2160.0,6.75,6.75,Tourism,0,8.91,0.0,0.0,0,174.0,1
2810.0,1620.0,1620.0,9.75,9.75,Tourism,1,10.0,0.99,1603.8,1,250.0,1
4297.0,2160.0,2160.0,9.75,9.75,Tourism,1,8.0,0.99,2138.4,0,183.0,1
4343.0,2160.0,2160.0,9.75,9.75,Tourism,0,8.91,0.06,129.6,0,201.0,1
4128.0,1620.0,1620.0,10.75,10.75,Tourism,0,8.91,0.45,729.0,1,125.0,1
2564.0,1620.0,1620.0,10.75,10.75,Tourism,1,9.0,0.38,615.6,0,98.0,1
2918.0,2160.0,2160.0,10.75,10.75,Tourism,0,8.91,0.03,64.8,0,0.0,1
3931.0,1188.0,1188.0,10.75,10.75,Tourism,0,8.91,0.0,0.0,0,50.0,1
3267.0,1620.0,1620.0,5.76,5.76,Tourism,0,8.91,0.43,696.6,0,235.0,1
2013.0,1188.0,1188.0,5.76,5.76,Tourism,0,8.91,0.03,35.64,0,68.0,1
4130.0,1188.0,1188.0,5.76,5.76,Tourism,0,8.91,0.0,0.0,0,0.0,1
4281.0,1188.0,1188.0,5.76,5.76,Tourism,0,8.91,0.0,0.0,0,0.0,1
4342.0,1188.0,1188.0,5.76,5.76,Tourism,0,8.91,0.0,0.0,0,0.0,1
2247.0,1620.0,1620.0,12.76,12.76,Tourism,0,8.91,0.85,1377.0,1,36.0,1
4215.0,2160.0,2160.0,12.76,12.76,Tourism,1,10.0,0.28,604.8,0,14.0,1
2329.0,1620.0,1620.0,5.77,5.77,Tourism,1,8.0,0.99,1603.8,1,41.0,1
3061.0,1620.0,1620.0,5.77,5.77,Tourism,0,8.91,0.99,1603.8,0,34.0,1
2863.0,2160.0,2160.0,5.77,5.77,Tourism,0,8.91,0.11,237.6,0,2.0,1
2256.0,2160.0,2160.0,5.77,5.77,Tourism,0,8.91,0.0,0.0,0,0.0,1
2872.0,2160.0,2160.0,5.77,5.77,Tourism,0,8.91,0.0,0.0,0,0.0,1
3249.0,1188.0,1188.0,5.77,5.77,Tourism,0,8.91,0.0,0.0,0,66.0,1
3466.0,2160.0,2160.0,5.77,5.77,Tourism,0,8.91,0.0,0.0,0,0.0,1
3927.0,1620.0,1620.0,5.77,5.77,Tourism,0,8.91,0.0,0.0,0,0.0,1
2015.0,1620.0,1620.0,7.77,7.77,Tourism,1,10.0,0.36,583.2,0,3.0,1
3849.0,1620.0,1620.0,7.77,7.77,Tourism,0,8.91,0.36,583.2,0,74.0,1
3951.0,2160.0,2160.0,7.77,7.77,Tourism,1,10.0,0.19,410.4,0,6.0,1
3353.0,1188.0,1188.0,7.77,7.77,Tourism,0,8.91,0.12,142.56,0,11.0,1
2616.0,1620.0,1620.0,7.77,7.77,Tourism,0,8.91,0.0,0.0,0,0.0,1
3435.0,2160.0,2160.0,7.77,7.77,Tourism,0,8.91,0.0,0.0,0,27.0,1
3503.0,2160.0,2160.0,7.77,7.77,Tourism,0,8.91,0.0,0.0,0,0.0,1
4359.0,1620.0,1620.0,9.77,9.77,Tourism,0,8.91,0.06,97.2,0,375.0,1
3518.0,2160.0,2160.0,9.77,9.77,Tourism,0,8.91,0.03,64.8,0,16.0,1
3788.0,1188.0,1188.0,5.78,5.78,Tourism,0,8.91,0.16,190.08,0,27.0,1
3194.0,1620.0,1620.0,7.78,7.78,Tourism,1,10.0,0.74,1198.8,0,48.0,1
2933.0,2160.0,2160.0,7.78,7.78,Tourism,0,8.91,0.03,64.8,0,192.0,1
2157.0,2160.0,2160.0,7.78,7.78,Tourism,0,8.91,0.0,0.0,0,0.0,1
2758.0,2160.0,2160.0,7.78,7.78,Tourism,0,8.91,0.0,0.0,0,0.0,1
4063.0,648.0,648.0,8.78,8.78,Tourism,0,8.91,0.0,0.0,0,1.0,1
3715.0,2160.0,2160.0,7.8,7.8,Tourism,1,8.0,0.26,561.6,0,36.0,1
2159.0,1188.0,1188.0,9.8,9.8,Tourism,1,9.0,0.12,142.56,0,272.0,1
3623.0,2160.0,2160.0,12.8,12.8,Tourism,0,8.91,0.75,1620.0,1,322.0,1
2632.0,1080.0,1080.0,12.8,12.8,Tourism,0,8.91,0.74,799.2,1,17.0,1
4073.0,2160.0,2160.0,9.81,9.81,Tourism,0,8.91,0.25,540.0,0,356.0,1
4333.0,1620.0,1620.0,9.81,9.81,Tourism,0,8.91,0.0,0.0,0,0.0,1
3822.0,1080.0,1080.0,10.81,10.81,Tourism,0,8.91,0.97,1047.6,0,1.0,1
4050.0,2160.0,2160.0,10.81,10.81,Tourism,1,10.0,0.65,1404.0,0,263.0,1
4126.0,2160.0,2160.0,10.81,10.81,Tourism,0,8.91,0.29,626.4,1,23.0,1
4099.0,2160.0,2160.0,7.83,7.83,Tourism,1,6.0,0.33,712.8,0,285.0,1
3266.0,1620.0,1620.0,7.83,7.83,Tourism,0,8.91,0.08,129.6,0,239.0,1
3310.0,1620.0,1620.0,7.83,7.83,Tourism,0,8.91,0.0,0.0,0,0.0,1
4326.0,1620.0,1620.0,9.83,9.83,Tourism,0,8.91,0.25,405.0,0,122.0,1
4074.0,1620.0,1620.0,9.83,9.83,Tourism,0,8.91,0.05,81.0,0,14.0,1
2614.0,2160.0,2160.0,9.83,9.83,Tourism,0,8.91,0.0,0.0,0,0.0,1
3352.0,1620.0,1620.0,9.83,9.83,Tourism,0,8.91,0.0,0.0,0,0.0,1
3679.0,1620.0,1620.0,9.83,9.83,Tourism,0,8.91,0.0,0.0,0,9.0,1
4269.0,648.0,648.0,7.85,7.85,Tourism,0,8.91,0.0,0.0,0,0.0,1
3188.0,1620.0,1620.0,8.85,8.85,Tourism,1,10.0,0.99,1603.8,1,53.0,1
2897.0,1188.0,1188.0,8.85,8.85,Tourism,1,10.0,0.96,1140.48,0,198.0,1
3131.0,1620.0,1620.0,8.85,8.85,Tourism,0,8.91,0.25,405.0,0,244.0,1
2519.0,1188.0,1188.0,8.85,8.85,Tourism,0,8.91,0.0,0.0,0,0.0,1
4139.0,2160.0,2160.0,8.85,8.85,Tourism,0,8.91,0.0,0.0,0,293.0,1
3786.0,1620.0,1620.0,3.86,3.86,Tourism,0,8.91,0.41,664.2,0,138.0,1
2055.0,1620.0,1620.0,3.86,3.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
3418.0,2160.0,2160.0,3.86,3.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
3708.0,2160.0,2160.0,3.86,3.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
2711.0,1080.0,1080.0,5.86,5.86,Tourism,0,8.91,0.33,356.4,0,252.0,1
4477.0,2160.0,2160.0,5.86,5.86,Tourism,0,8.91,0.02,43.2,0,76.0,1
2091.0,1188.0,1188.0,5.86,5.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
2142.0,2160.0,2160.0,5.86,5.86,Tourism,0,8.91,0.0,0.0,0,32.0,1
2362.0,2160.0,2160.0,5.86,5.86,Tourism,0,8.91,0.0,0.0,0,291.0,1
2418.0,2160.0,2160.0,5.86,5.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
2479.0,2160.0,2160.0,5.86,5.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
4229.0,1620.0,1620.0,5.86,5.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
2820.0,1188.0,1188.0,6.86,6.86,Tourism,0,8.91,0.0,0.0,0,103.0,1
3913.0,1188.0,1188.0,6.86,6.86,Tourism,0,8.91,0.0,0.0,0,0.0,1
3898.0,1080.0,1080.0,5.87,5.87,Tourism,0,8.91,1.0,1080.0,0,1.0,1
4357.0,1620.0,1620.0,5.87,5.87,Tourism,1,10.0,0.99,1603.8,2,76.0,1
2960.0,2160.0,2160.0,5.87,5.87,Tourism,1,10.0,0.63,1360.8,1,42.0,1
4113.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.58,939.6,0,27.0,1
3602.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.53,858.6,1,298.0,1
3335.0,2160.0,2160.0,5.87,5.87,Tourism,0,8.91,0.44,950.4,0,85.0,1
2964.0,1188.0,1188.0,5.87,5.87,Tourism,1,10.0,0.34,403.92,0,277.0,1
3103.0,1188.0,1188.0,5.87,5.87,Tourism,1,8.0,0.34,403.92,0,147.0,1
3888.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.17,201.96,0,306.0,1
3133.0,2160.0,2160.0,5.87,5.87,Tourism,1,9.0,0.16,345.6,0,307.0,1
3918.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.07,113.4,0,237.0,1
3806.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.06,97.2,0,138.0,1
2866.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.05,81.0,0,3.0,1
2936.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.05,81.0,0,94.0,1
1857.0,1080.0,1080.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
1900.0,1080.0,1080.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
1932.0,2160.0,2160.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,215.0,1
2093.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,226.0,1
2128.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2179.0,2160.0,2160.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2223.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2265.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,11.0,1
2527.0,2160.0,2160.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,305.0,1
2619.0,324.0,324.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2627.0,324.0,324.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2828.0,1080.0,1080.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2840.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3026.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3055.0,2160.0,2160.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3108.0,2160.0,2160.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,28.0,1
3229.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3236.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3331.0,216.0,216.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3493.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,11.0,1
3523.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3665.0,648.0,648.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3887.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,1.0,1
3905.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3957.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3989.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
4037.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
4087.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
4135.0,1188.0,1188.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
4249.0,648.0,648.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
4324.0,1620.0,1620.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
4345.0,2160.0,2160.0,5.87,5.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3150.0,1620.0,1620.0,7.87,7.87,Tourism,0,8.91,0.54,874.8,0,11.0,1
2358.0,1080.0,1080.0,9.87,9.87,Tourism,0,8.91,0.93,1004.4,1,192.0,1
3132.0,1620.0,1620.0,9.87,9.87,Tourism,0,8.91,0.82,1328.4,0,212.0,1
2916.0,648.0,648.0,9.87,9.87,Tourism,0,8.91,0.62,401.76,0,8.0,1
2971.0,1620.0,1620.0,9.87,9.87,Tourism,0,8.91,0.35,567.0,0,35.0,1
3541.0,1188.0,1188.0,9.87,9.87,Tourism,0,8.91,0.13,154.44,0,33.0,1
2078.0,2160.0,2160.0,9.87,9.87,Tourism,0,8.91,0.01,21.6,0,192.0,1
2226.0,2160.0,2160.0,9.87,9.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2553.0,2160.0,2160.0,9.87,9.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
2982.0,2160.0,2160.0,9.87,9.87,Tourism,0,8.91,0.0,0.0,0,0.0,1
3329.0,1188.0,1188.0,9.87,9.87,Tourism,0,8.91,0.0,0.0,0,57.0,1
4024.0,1620.0,1620.0,5.88,5.88,Tourism,0,8.91,0.0,0.0,0,134.0,1
2586.0,2160.0,2160.0,5.9,5.9,Tourism,0,8.91,0.22,475.2,0,112.0,1
2925.0,1620.0,1620.0,5.9,5.9,Tourism,0,8.91,0.05,81.0,0,296.0,1
1862.0,2160.0,2160.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,0.0,1
1976.0,1080.0,1080.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,11.0,1
2500.0,1620.0,1620.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,30.0,1
2520.0,1620.0,1620.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,0.0,1
2991.0,2160.0,2160.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,99.0,1
3226.0,648.0,648.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,0.0,1
3323.0,1188.0,1188.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,94.0,1
3359.0,1620.0,1620.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,35.0,1
4154.0,1188.0,1188.0,5.9,5.9,Tourism,0,8.91,0.0,0.0,0,0.0,1
2280.0,2160.0,2160.0,6.91,6.91,Tourism,0,8.91,0.0,0.0,0,3.0,1
3045.0,1188.0,1188.0,6.91,6.91,Tourism,0,8.91,0.0,0.0,0,109.0,1
3260.0,1620.0,1620.0,6.91,6.91,Tourism,0,8.91,0.0,0.0,0,0.0,1
3742.0,1188.0,1188.0,6.91,6.91,Tourism,0,8.91,0.0,0.0,0,0.0,1
3912.0,2160.0,2160.0,6.91,6.91,Tourism,0,8.91,0.0,0.0,0,0.0,1
4027.0,2160.0,2160.0,6.91,6.91,Tourism,0,8.91,0.0,0.0,0,181.0,1
4199.0,2160.0,2160.0,6.91,6.91,Tourism,0,8.91,0.0,0.0,0,0.0,1
2420.0,540.0,540.0,6.92,6.92,Tourism,1,10.0,1.0,540.0,0,2.0,1
3411.0,1188.0,1188.0,6.92,6.92,Tourism,1,9.0,0.49,582.12,0,278.0,1
2637.0,1188.0,1188.0,6.92,6.92,Tourism,1,9.0,0.23,273.24,0,237.0,1
3137.0,1188.0,1188.0,6.92,6.92,Tourism,1,8.0,0.22,261.36,0,27.0,1
2217.0,1188.0,1188.0,6.92,6.92,Tourism,0,8.91,0.06,71.28,0,317.0,1
1923.0,1188.0,1188.0,6.92,6.92,Tourism,0,8.91,0.03,35.64,0,19.0,1
1861.0,1620.0,1620.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,0.0,1
2296.0,1188.0,1188.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,341.0,1
2428.0,1188.0,1188.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,0.0,1
2640.0,1188.0,1188.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,256.0,1
2881.0,2160.0,2160.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,246.0,1
3526.0,1188.0,1188.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,0.0,1
3737.0,1188.0,1188.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,0.0,1
3867.0,1620.0,1620.0,6.92,6.92,Tourism,0,8.91,0.0,0.0,0,7.0,1
4418.0,1188.0,1188.0,4.93,4.93,Tourism,1,9.0,1.0,1188.0,2,173.0,1
4264.0,1620.0,1620.0,4.93,4.93,Tourism,0,8.91,0.61,988.2,0,59.0,1
4413.0,1620.0,1620.0,4.93,4.93,Tourism,1,7.0,0.57,923.4,0,250.0,1
4448.0,1620.0,1620.0,4.93,4.93,Tourism,1,7.0,0.43,696.6,1,241.0,1
3295.0,2160.0,2160.0,4.93,4.93,Tourism,0,8.91,0.12,259.2,0,2.0,1
4185.0,1620.0,1620.0,4.93,4.93,Tourism,1,10.0,0.08,129.6,0,4.0,1
4449.0,1620.0,1620.0,4.93,4.93,Tourism,0,8.91,0.05,81.0,0,136.0,1
3956.0,1188.0,1188.0,4.93,4.93,Tourism,0,8.91,0.03,35.64,0,28.0,1
4405.0,2160.0,2160.0,4.93,4.93,Tourism,1,7.0,0.03,64.8,0,116.0,1
3890.0,1620.0,1620.0,4.93,4.93,Tourism,0,8.91,0.02,32.4,0,123.0,1
3928.0,1620.0,1620.0,4.93,4.93,Tourism,0,8.91,0.02,32.4,0,0.0,1
3066.0,2160.0,2160.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
3945.0,2160.0,2160.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
4204.0,2160.0,2160.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
4428.0,1620.0,1620.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
4430.0,1620.0,1620.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,9.0,1
4432.0,648.0,648.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,57.0,1
4443.0,1620.0,1620.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
4444.0,2160.0,2160.0,4.93,4.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
3198.0,1620.0,1620.0,5.93,5.93,Tourism,1,10.0,0.39,631.8,0,15.0,1
3848.0,2160.0,2160.0,5.93,5.93,Tourism,1,10.0,0.35,756.0,0,1.0,1
1926.0,2160.0,2160.0,5.93,5.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
3348.0,1620.0,1620.0,5.93,5.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
3879.0,1620.0,1620.0,5.93,5.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
3756.0,1188.0,1188.0,6.93,6.93,Tourism,1,9.0,1.0,1188.0,0,15.0,1
3383.0,1620.0,1620.0,6.93,6.93,Tourism,1,10.0,0.59,955.8,1,307.0,1
2942.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.57,1231.2,0,175.0,1
3532.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.32,518.4,0,78.0,1
3286.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.31,669.6,0,44.0,1
3674.0,1188.0,1188.0,6.93,6.93,Tourism,1,9.0,0.24,285.12,0,16.0,1
3082.0,1188.0,1188.0,6.93,6.93,Tourism,1,8.0,0.17,201.96,0,16.0,1
2303.0,1188.0,1188.0,6.93,6.93,Tourism,0,8.91,0.16,190.08,0,65.0,1
3751.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.16,345.6,0,66.0,1
2528.0,1188.0,1188.0,6.93,6.93,Tourism,0,8.91,0.13,154.44,0,8.0,1
2777.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.12,194.4,0,0.0,1
3091.0,2160.0,2160.0,6.93,6.93,Tourism,1,8.0,0.1,216.0,0,169.0,1
4203.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.08,172.8,0,123.0,1
2449.0,1188.0,1188.0,6.93,6.93,Tourism,1,2.0,0.07,83.16,0,99.0,1
3384.0,1188.0,1188.0,6.93,6.93,Tourism,0,8.91,0.07,83.16,0,214.0,1
4090.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.07,113.4,0,44.0,1
2847.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.04,64.8,0,221.0,1
2838.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.01,21.6,0,0.0,1
2121.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
2267.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,250.0,1
2297.0,1080.0,1080.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
2356.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
2426.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
2686.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
2748.0,324.0,324.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
2911.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,49.0,1
2935.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,44.0,1
3600.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,180.0,1
3732.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
3979.0,1188.0,1188.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
4156.0,1620.0,1620.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,14.0,1
4196.0,2160.0,2160.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
4471.0,1188.0,1188.0,6.93,6.93,Tourism,0,8.91,0.0,0.0,0,0.0,1
3836.0,1188.0,1188.0,7.93,7.93,Tourism,0,8.91,0.06,71.28,0,72.0,1
3117.0,1188.0,1188.0,7.93,7.93,Tourism,0,8.91,0.0,0.0,0,54.0,1
3690.0,1620.0,1620.0,4.95,4.95,Tourism,0,8.91,0.15,243.0,0,188.0,1
3396.0,2160.0,2160.0,5.95,5.95,Tourism,1,8.0,1.0,2160.0,0,255.0,1
1891.0,648.0,648.0,5.95,5.95,Tourism,0,8.91,0.95,615.6,0,62.0,1
3405.0,2160.0,2160.0,5.95,5.95,Tourism,1,4.0,0.41,885.6,0,30.0,1
2138.0,2160.0,2160.0,5.95,5.95,Tourism,0,8.91,0.31,669.6,0,233.0,1
